2017-11-14,23388.4,23414.08,23271.57,23409.47,561330000
2017-11-15,23334.59,23344.99,23242.75,23271.28,404300000
2017-11-16,23365.34,23492.19,23365.34,23458.36,402020000
2017-11-17,23433.77,23433.77,23356.01,23358.24,386000000
2017-11-20,23370.71,23456.88,23360.58,23430.33,315330000
2017-11-21,23500.15,23617.8,23500.15,23590.83,329650000
2017-11-22,23597.24,23605.77,23507.61,23526.18,268760000
2017-11-24,23552.75,23599.18,23551.59,23557.99,118610000
2017-11-27,23552.86,23638.92,23545.02,23580.78,296320000
2017-11-28,23625.19,23849.61,23617.11,23836.71,319240000
2017-11-29,23883.26,23959.76,23872.59,23940.68,401410000
2017-11-30,24013.8,24327.82,24013.8,24272.35,488200000
2017-12-01,24305.4,24322.06,23921.9,24231.59,417910000
2017-12-04,24424.11,24534.04,24288.19,24290.05,424250000
2017-12-05,24335.01,24349.74,24155.28,24180.64,371190000
2017-12-06,24171.9,24229.35,24134.49,24140.91,312720000
2017-12-07,24116.6,24262.88,24101.24,24211.48,319060000
2017-12-08,24263.26,24330.12,24225.5,24329.16,293590000
2017-12-11,24338.11,24389.72,24314.74,24386.03,300580000
2017-12-12,24452.96,24552.97,24443.83,24504.8,342220000
2017-12-13,24525.19,24666.02,24518.3,24585.43,325280000
2017-12-14,24631.01,24672.48,24508.66,24508.66,314780000
2017-12-15,24585.71,24688.62,24584.44,24651.74,635740000
2017-12-18,24739.56,24876.07,24739.56,24792.2,354880000
2017-12-19,24834.38,24850.11,24715.6,24754.75,335330000
2017-12-20,24838.09,24852.44,24697.11,24726.65,341790000
2017-12-21,24778.26,24850.91,24766.27,24782.29,339530000
2017-12-22,24764.04,24784.15,24717.51,24754.06,255140000
2017-12-26,24715.84,24778.13,24708.42,24746.21,208290000
2017-12-27,24766.52,24789.52,24731.68,24774.3,225890000
2017-12-28,24807.21,24839.23,24797.13,24837.51,200960000
2017-12-29,24849.63,24871.66,24719.22,24719.22,270760000
2018-01-02,24809.35,24864.19,24741.7,24824.01,341130000
2018-01-03,24850.45,24941.92,24825.55,24922.68,456790000
2018-01-04,24964.86,25105.96,24963.27,25075.13,403280000
2018-01-05,25114.92,25299.79,25112.01,25295.87,358020000
2018-01-08,25308.4,25311.99,25235.41,25283.0,341390000
2018-01-09,25312.05,25439.78,25308.41,25385.8,333490000
2018-01-10,25348.13,25404.92,25256.99,25369.13,341470000
2018-01-11,25398.6,25575.42,25396.19,25574.73,346830000
2018-01-12,25638.39,25810.43,25633.08,25803.19,376390000
2018-01-16,25987.62,26086.12,25702.99,25792.86,606520000
2018-01-17,25910.78,26130.45,25865.02,26115.65,522720000
2018-01-18,26149.55,26153.42,25947.32,26017.81,492780000
2018-01-19,25987.35,26071.72,25942.83,26071.72,585000000
2018-01-22,26025.32,26215.23,25974.65,26214.6,431200000
2018-01-23,26214.87,26246.19,26143.9,26210.81,433490000
2018-01-24,26282.07,26392.8,26106.94,26252.12,518790000
2018-01-25,26313.06,26458.25,26259.72,26392.79,401390000
2018-01-26,26466.74,26616.71,26425.35,26616.71,477780000
2018-01-29,26584.28,26608.9,26435.34,26439.48,421000000
2018-01-30,26198.45,26256.99,26028.42,26076.89,448330000
2018-01-31,26268.17,26338.03,26050.98,26149.39,479130000
2018-02-01,26083.04,26306.7,26014.44,26186.71,410620000
2018-02-02,26061.79,26061.79,25490.66,25520.96,522880000
2018-02-05,25337.87,25520.53,23923.88,24345.75,714450000
2018-02-06,24085.17,24946.23,23778.74,24912.77,823940000
2018-02-07,24892.87,25293.96,24785.44,24893.35,504620000
2018-02-08,24902.3,24903.68,23849.23,23860.46,657500000
2018-02-09,23992.67,24382.14,23360.29,24190.9,735030000
2018-02-12,24337.76,24765.16,24290.48,24601.27,496610000
2018-02-13,24540.33,24705.72,24421.03,24640.45,374410000
2018-02-14,24535.82,24925.95,24490.36,24893.49,431160000
2018-02-15,25047.82,25203.95,24809.42,25200.37,416780000
2018-02-16,25165.94,25432.42,25149.26,25219.38,406730000
2018-02-20,25124.91,25179.01,24884.19,24964.75,421510000
2018-02-21,24988.06,25267.99,24792.99,24797.78,456070000
2018-02-22,24855.41,25156.72,24854.83,24962.48,378900000
2018-02-23,25050.51,25313.91,25028.73,25309.99,335420000
2018-02-26,25403.35,25732.8,25398.56,25709.27,473360000
2018-02-27,25735.78,25800.35,25407.83,25410.03,438390000
2018-02-28,25485.15,25576.15,25022.42,25029.2,451870000
2018-03-01,25024.04,25185.35,24442.56,24608.98,506280000
2018-03-02,24394.91,24592.46,24217.76,24538.06,437130000
2018-03-05,24471.31,24961.0,24387.15,24874.76,383910000
2018-03-06,24965.89,24995.24,24708.41,24884.12,331770000
2018-03-07,24758.15,24849.68,24535.12,24801.36,394070000
2018-03-08,24853.41,24950.49,24703.05,24895.21,327300000
2018-03-09,25004.89,25336.33,25004.89,25335.74,371570000
2018-03-12,25372.44,25449.15,25152.02,25178.61,362580000
2018-03-13,25257.75,25376.4,24947.5,25007.03,447880000
2018-03-14,25086.97,25130.12,24668.83,24758.12,356830000
2018-03-15,24837.29,25053.87,24753.29,24873.66,316310000
2018-03-16,24877.34,25031.0,24857.09,24946.51,654240000
2018-03-19,24893.69,24893.69,24453.14,24610.91,377990000
2018-03-20,24650.64,24803.61,24650.64,24727.27,342510000
2018-03-21,24723.49,24977.65,24655.4,24682.31,343230000
2018-03-22,24526.01,24526.01,23938.74,23957.89,439280000
2018-03-23,23995.18,24108.47,23509.06,23533.2,482550000
2018-03-26,23825.74,24232.3,23741.22,24202.6,479540000
2018-03-27,24276.62,24446.22,23708.73,23857.71,524480000
2018-03-28,23883.08,24092.47,23728.67,23848.42,530040000
2018-03-29,23949.18,24314.3,23928.13,24103.11,463550000
2018-04-02,24076.6,24123.8,23344.52,23644.19,509820000
2018-04-03,23698.33,24044.35,23664.33,24033.36,394130000
2018-04-04,23654.15,24308.96,23523.16,24264.3,388540000
2018-04-05,24313.91,24622.26,24313.91,24505.22,347790000
2018-04-06,24373.6,24434.4,23738.2,23932.76,395990000
2018-04-09,24037.52,24373.18,23954.83,23979.1,380790000
2018-04-10,24198.95,24511.35,24198.95,24408.0,368590000
2018-04-11,24274.19,24366.57,24150.87,24189.45,286360000
2018-04-12,24302.82,24592.12,24302.82,24483.05,336130000
2018-04-13,24582.82,24646.45,24243.74,24360.14,331890000
2018-04-16,24483.15,24675.36,24480.2,24573.04,305070000
2018-04-17,24681.79,24858.97,24681.79,24786.63,342410000
2018-04-18,24820.85,24832.54,24721.09,24748.07,302030000
2018-04-19,24711.3,24762.48,24557.03,24664.89,381110000
2018-04-20,24657.39,24678.07,24375.04,24462.94,537770000
2018-04-23,24488.07,24536.89,24328.54,24448.69,351030000
2018-04-24,24579.94,24579.94,23828.73,24024.13,468180000
2018-04-25,24070.2,24146.34,23823.08,24083.83,437100000
2018-04-26,24128.72,24402.46,24128.72,24322.34,390360000
2018-04-27,24342.14,24359.38,24194.45,24311.19,392810000
2018-04-30,24410.41,24498.23,24163.08,24163.15,416650000
2018-05-01,24117.29,24117.29,23808.19,24099.05,380070000
2018-05-02,24097.63,24185.52,23886.3,23924.98,385350000
2018-05-03,23836.23,23996.15,23531.31,23930.15,389240000
2018-05-04,23865.22,24333.35,23778.87,24262.51,329480000
2018-05-07,24317.66,24479.45,24263.42,24357.32,307670000
2018-05-08,24341.35,24412.34,24198.34,24360.21,344940000
2018-05-09,24399.18,24586.48,24323.87,24542.54,361580000
2018-05-10,24591.66,24794.99,24575.91,24739.53,304210000
2018-05-11,24758.64,24868.65,24717.5,24831.17,274150000
2018-05-14,24879.37,24994.19,24862.52,24899.41,282860000
2018-05-15,24809.55,24809.55,24629.39,24706.41,301900000
2018-05-16,24722.32,24801.19,24672.79,24768.93,280810000
2018-05-17,24752.4,24839.49,24639.4,24713.98,314650000
2018-05-18,24707.72,24774.97,24664.87,24715.09,269700000
2018-05-21,24883.06,25086.49,24883.06,25013.29,308920000
2018-05-22,25047.55,25064.99,24812.06,24834.41,288200000
2018-05-23,24757.71,24889.46,24667.12,24886.81,399610000
2018-05-24,24877.36,24877.36,24605.9,24811.76,347050000
2018-05-25,24781.29,24824.22,24687.81,24753.09,257210000
2018-05-29,24606.59,24635.18,24247.84,24361.45,395810000
2018-05-30,24467.83,24714.48,24459.09,24667.78,324870000
2018-05-31,24620.79,24620.79,24352.15,24415.84,429740000
2018-06-01,24542.09,24673.6,24542.09,24635.21,315710000
2018-06-04,24727.55,24859.37,24722.14,24813.69,340400000
2018-06-05,24820.12,24838.78,24710.82,24799.98,306340000
2018-06-06,24854.14,25146.46,24854.14,25146.39,316090000
2018-06-07,25192.14,25326.09,25164.48,25241.41,357680000
2018-06-08,25209.29,25325.63,25165.7,25316.53,317510000
2018-06-11,25336.67,25402.83,25290.2,25322.31,276740000
2018-06-12,25346.82,25364.37,25247.04,25320.73,265750000
2018-06-13,25328.65,25362.07,25191.42,25201.2,329700000
2018-06-14,25254.65,25332.5,25138.6,25175.31,341170000
2018-06-15,25116.71,25130.82,24894.38,25090.48,659370000
2018-06-18,24944.28,25003.1,24825.77,24987.47,337070000
2018-06-19,24763.59,24763.59,24567.75,24700.21,376380000
2018-06-20,24771.17,24804.76,24628.39,24657.8,359520000
2018-06-21,24639.21,24639.21,24406.63,24461.7,349570000
2018-06-22,24526.97,24663.18,24526.97,24580.89,473970000
2018-06-25,24463.73,24463.73,24084.39,24252.8,439130000
2018-06-26,24281.89,24384.21,24241.22,24283.11,301130000
2018-06-27,24303.11,24569.02,24115.82,24117.59,313790000
2018-06-28,24064.19,24308.16,23997.21,24216.05,305020000
2018-06-29,24323.93,24509.52,24269.71,24271.41,329070000
2018-07-02,24161.53,24319.42,24077.56,24307.18,244110000
2018-07-03,24359.39,24444.88,24150.85,24174.82,160960000
2018-07-05,24285.82,24372.8,24177.44,24356.74,237670000
2018-07-06,24352.47,24520.29,24281.47,24456.48,219450000
2018-07-09,24519.2,24796.52,24518.43,24776.59,240580000
2018-07-10,24806.97,24945.38,24806.97,24919.66,235040000
2018-07-11,24789.48,24815.16,24663.82,24700.45,237370000
2018-07-12,24802.9,24939.97,24802.9,24924.89,233150000
2018-07-13,24926.07,25043.21,24890.06,25019.41,255520000
2018-07-16,25025.58,25072.41,24979.64,25064.36,231270000
2018-07-17,25033.92,25155.39,24989.61,25119.89,250450000
2018-07-18,25133.79,25215.32,25101.12,25199.29,252870000
2018-07-19,25139.15,25154.17,25052.62,25064.5,285760000
2018-07-20,25041.14,25124.1,24986.35,25058.12,274080000
2018-07-23,25036.9,25081.45,24983.33,25044.29,228820000
2018-07-24,25092.43,25286.62,25092.43,25241.94,274940000
2018-07-25,25183.7,25432.87,25113.55,25414.1,273670000
2018-07-26,25468.55,25587.24,25463.16,25527.07,297530000
2018-07-27,25520.52,25580.22,25370.07,25451.06,329680000
2018-07-30,25439.32,25500.16,25287.38,25306.83,296880000
2018-07-31,25345.21,25490.98,25345.21,25415.19,348700000
2018-08-01,25461.63,25488.8,25278.32,25333.82,315880000
2018-08-02,25256.45,25360.48,25120.07,25326.16,307700000
2018-08-03,25360.37,25467.9,25325.17,25462.58,239020000
2018-08-06,25437.43,25540.02,25381.38,25502.18,238990000
2018-08-07,25551.65,25692.72,25551.65,25628.91,239910000
2018-08-08,25615.72,25634.11,25557.48,25583.75,217770000
2018-08-09,25589.79,25613.31,25492.69,25509.23,214970000
2018-08-10,25401.19,25401.19,25222.88,25313.14,234480000
2018-08-13,25327.19,25381.39,25153.93,25187.7,219990000
2018-08-14,25215.69,25339.51,25201.87,25299.92,219210000
2018-08-15,25235.37,25235.37,24965.77,25162.41,295810000
2018-08-16,25294.97,25607.34,25294.97,25558.73,342430000
2018-08-17,25550.8,25728.16,25521.66,25669.32,284160000
2018-08-20,25727.7,25790.17,25716.41,25758.69,248570000
2018-08-21,25786.99,25888.82,25784.9,25822.29,241620000
2018-08-22,25825.06,25836.16,25722.43,25733.6,200480000
2018-08-23,25714.86,25762.56,25608.02,25656.98,213270000
2018-08-24,25688.58,25826.05,25688.58,25790.35,200330000
2018-08-27,25882.71,26067.57,25882.71,26049.64,220510000
2018-08-28,26092.7,26122.24,26037.85,26064.02,211470000
2018-08-29,26082.53,26167.94,26035.3,26124.57,214960000
2018-08-30,26099.01,26104.37,25934.8,25986.92,240440000
2018-08-31,25964.85,26028.83,25879.77,25964.82,273440000
2018-09-04,25916.07,25971.77,25805.95,25952.48,254600000
2018-09-05,25919.84,26011.22,25871.04,25974.99,289210000
2018-09-06,25973.02,26073.68,25880.84,25995.87,262380000
2018-09-07,25951.02,26002.99,25818.39,25916.54,281350000
2018-09-10,25991.91,26039.96,25854.13,25857.07,252170000
2018-09-11,25841.14,26019.92,25754.32,25971.06,265960000
2018-09-12,25989.07,26145.72,25929.43,25998.92,282770000
2018-09-13,26083.94,26191.64,26067.08,26145.99,260800000
2018-09-14,26169.56,26211.11,26068.29,26154.67,228640000
2018-09-17,26151.66,26184.47,26030.35,26062.12,230230000
2018-09-18,26076.21,26317.34,26076.21,26246.96,243000000
2018-09-19,26287.84,26464.41,26280.76,26405.76,251330000
2018-09-20,26519.39,26697.49,26519.39,26656.98,260480000
2018-09-21,26726.25,26769.16,26680.37,26743.5,657620000
2018-09-24,26705.25,26709.94,26548.68,26562.05,254850000
2018-09-25,26601.58,26634.85,26475.58,26492.21,234110000
2018-09-26,26536.86,26606.09,26349.34,26385.28,262620000
2018-09-27,26418.27,26557.01,26379.95,26439.93,226350000
2018-09-28,26407.66,26515.76,26383.57,26458.31,264030000
2018-10-01,26598.36,26737.98,26596.05,26651.21,238320000
2018-10-02,26648.91,26824.78,26627.66,26773.94,258290000
2018-10-03,26833.47,26951.81,26789.08,26828.39,280130000
2018-10-04,26784.08,26793.82,26471.61,26627.48,289600000
2018-10-05,26632.77,26676.16,26301.81,26447.05,267100000
2018-10-08,26399.45,26529.35,26223.09,26486.78,273020000
2018-10-09,26469.19,26539.94,26324.16,26430.57,282560000
2018-10-10,26441.73,26487.87,25567.1,25598.74,438200000
2018-10-11,25518.39,25683.64,24899.77,25052.83,522880000
2018-10-12,25407.63,25467.55,25000.83,25339.99,397510000
2018-10-15,25332.46,25482.42,25243.88,25250.55,287320000
2018-10-16,25351.53,25817.68,25351.53,25798.42,305800000
2018-10-17,25705.87,25810.09,25479.16,25706.68,298210000
2018-10-18,25645.56,25691.46,25236.01,25379.45,328020000
2018-10-19,25421.09,25608.71,25350.02,25444.34,350810000
2018-10-22,25492.14,25561.34,25236.05,25317.41,314940000
2018-10-23,25038.46,25307.7,24768.79,25191.43,436430000
2018-10-24,25172.88,25306.23,24533.19,24583.42,496400000
2018-10-25,24736.54,25104.29,24645.56,24984.55,439670000
2018-10-26,24770.25,24916.16,24445.19,24688.31,505310000
2018-10-29,24818.98,25040.58,24122.23,24442.92,443850000
2018-10-30,24482.04,24906.68,24415.69,24874.64,470050000
2018-10-31,25008.82,25336.55,25008.82,25115.76,448930000
2018-11-01,25142.08,25396.47,25108.11,25380.74,383970000
2018-11-02,25443.6,25578.98,25078.72,25270.83,429480000
2018-11-05,25261.47,25507.35,25261.47,25461.7,334740000
2018-11-06,25452.83,25651.86,25444.9,25635.01,265450000
2018-11-07,25788.46,26200.14,25765.88,26180.3,361780000
2018-11-08,26139.59,26277.82,26081.9,26191.22,295650000
2018-11-09,26149.11,26161.49,25882.91,25989.3,324450000
2018-11-12,25959.33,25966.71,25340.51,25387.18,346910000
2018-11-13,25321.21,25511.03,25193.78,25286.49,339690000
2018-11-14,25388.08,25501.29,24935.82,25080.5,384240000
2018-11-15,25061.48,25354.56,24787.79,25289.27,392750000
2018-11-16,25242.35,25510.23,25147.8,25413.22,354460000
2018-11-19,25392.61,25392.61,24900.98,25017.44,358090000
2018-11-20,24618.68,24707.26,24368.98,24465.64,445920000
2018-11-21,24541.65,24669.79,24463.28,24464.69,289370000
2018-11-23,24336.4,24408.8,24268.74,24285.95,155940000
2018-11-26,24364.13,24673.29,24364.13,24640.24,306280000
2018-11-27,24557.02,24750.73,24416.03,24748.73,308250000
2018-11-28,24832.84,25368.93,24832.84,25366.43,362160000
2018-11-29,25343.65,25479.04,25202.79,25338.84,305110000
2018-11-30,25307.14,25549.71,25250.97,25538.46,482250000
2018-12-03,25779.57,25980.21,25670.51,25826.43,388480000
2018-12-04,25752.56,25773.12,25008.11,25027.07,418900000
2018-12-06,24737.42,24951.01,24242.22,24947.67,471690000
2018-12-07,24918.82,25095.62,24284.78,24388.95,398230000
2018-12-10,24360.95,24500.81,23881.37,24423.26,389690000
2018-12-11,24719.91,24791.26,24221.06,24370.24,342960000
2018-12-12,24509.09,24828.29,24509.09,24527.27,344330000
2018-12-13,24575.86,24740.96,24473.29,24597.38,299970000
2018-12-14,24408.04,24431.14,24033.79,24100.51,416940000
2018-12-17,23986.83,24088.08,23456.88,23592.98,466740000
2018-12-18,23769.13,23927.77,23516.02,23675.64,408070000
2018-12-19,23693.33,24057.34,23162.64,23323.66,503550000
2018-12-20,23224.12,23282.2,22644.31,22859.6,576700000
2018-12-21,22871.74,23254.59,22396.34,22445.37,900510000
2018-12-24,22317.28,22339.87,21792.2,21792.2,308420000
2018-12-26,21857.73,22878.92,21712.53,22878.45,433080000
2018-12-27,22629.06,23138.89,22267.42,23138.82,407940000
2018-12-28,23213.61,23381.88,22981.33,23062.4,336510000
